time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.2517821971921596,-0.4222504763822483,13.123142452027096,6.22891714164685,0.0751489071779119,0.0,-0.5690778810434075,-0.7325079734141349,3.534123392818358,0.03627917847544814,0.06765985010768297,0.0,462.64873470520166,463.68726535258,464.03784402832184,465.2754801568092
1.8600000000000012,-0.28766180479231224,-0.46743851511875945,13.340263908702761,6.231327134761013,0.0789189162014532,0.0,-0.6273124898881555,-0.7734789821563103,3.702681103167443,0.04698443606627678,0.05082375337302774,0.0,471.2857344158573,469.98514051222486,470.8595196922774,471.6877251427857
1.9200000000000013,-0.3266416218528476,-0.5147222789861307,13.56152334799248,6.234132421764333,0.08182487233259206,0.0,-0.6722734880358984,-0.8024267466518076,3.6727083435369443,0.046291630004964036,0.04316298642319075,0.0,409.31423865111935,408.63350046027125,408.81767574557375,408.7574464945675
1.9800000000000013,-0.3688112643696585,-0.563958612996686,13.786355910513223,6.237134243041314,0.08437985236998191,0.0,-0.7336261239854399,-0.8384523743002728,3.8211919371281007,0.05661697578525676,0.04139738455579692,0.0,466.1513943241537,466.014295560059,465.43721873407765,466.24608734465653
2.0400000000000014,-0.41457102515055094,-0.6152104573489948,14.018352574666348,6.240481117710907,0.0867095507967992,0.0,-0.7919211038669869,-0.8695984363708594,3.91169732721097,0.05405580680543814,0.03312066849954,0.0,448.4853243468078,447.8132494931119,450.4629943102694,450.25788363232044
2.1000000000000014,-0.4638773633721861,-0.6682661837622927,14.255798005514716,6.243811579330293,0.0883511220483868,0.0,-0.8517887463355917,-0.898590978643082,4.002810924681904,0.05826285201490694,0.012187529836594244,0.0,449.97132528259664,448.27355054231515,450.99333274881616,451.33505715718866
2.1600000000000015,-0.5167611830714586,-0.7229751407452583,14.498201314367247,6.2470152334926325,0.0886903964569088,0.0,-0.9110481558046378,-0.924709928376454,4.0770262570887645,0.04124900109795639,-0.012484861152310742,0.0,446.53874649796626,444.521314679553,446.2639063620229,444.8746709920564
2.2200000000000015,-0.5734341424304493,-0.7792857173049296,14.747649208971328,6.249662952519746,0.08757830267466815,0.0,-0.9779108448814972,-0.9520137156598683,4.237317067836878,0.049340729227254944,-0.034773726448864235,0.0,473.0822807009353,471.36283359966046,472.3414014634232,472.9660325996123
2.2800000000000016,-0.6341432253382353,-0.8371950818761981,15.007316436979442,6.252605814878452,0.08539252573266243,0.0,-1.0454363019273973,-0.9779509881306493,4.417588418297676,0.04845532670861439,-0.03996520572447315,0.0,479.502006595616,479.1069244816242,479.7126652867526,479.6467182640437
2.3400000000000016,-0.6989840384013816,-0.8966399747954243,15.279316330334625,6.255999260028387,0.08310117575781373,0.0,-1.115577553331655,-1.0031433036881563,4.648178589067482,0.06917770895186283,-0.03485548134096474,0.0,495.319270828241,495.6943929276755,494.33221283291317,495.8587452232678
2.4000000000000017,-0.7679250953582822,-0.9574925087445425,15.564476809571536,6.259773055860872,0.08096653523645436,0.0,-1.1821536106227455,-1.0247919832453682,4.8563262979482245,0.04577873627269214,-0.03706129195295898,0.0,490.3160670203191,490.1517221157476,491.92342570167114,490.1898518126868
2.4600000000000017,-0.8406833552728651,-1.0195256416474443,15.860526831865329,6.262396460786746,0.07896271670682342,0.0,-1.2428538900377557,-1.04267828190854,5.011351400015883,0.03925990750916102,-0.026925776006849644,0.0,476.3808298303322,477.1549325246682,477.26490597620085,476.7679693382021
2.520000000000002,-0.9165281321453065,-1.0824433340484019,16.15932677862325,6.265000198822861,0.07743180652483694,0.0,-1.2852236074627152,-1.0543994205642366,4.94893655923012,0.05059429118095262,-0.02283386609000403,0.0,409.7748186803845,410.13829020222545,408.25289642850925,409.26435514609483
